4.145593047142028809e-01,5.036769509315490723e-01,5.022752285003662109e-01,7.534465193748474121e-01,5.091511607170104980e-01,9.138376116752624512e-01,1.919530034065246582e-01,4.761470556259155273e-01,2.467511892318725586e-01,8.637862205505371094e-01,1.373592615127563477e-01,7.015685439109802246e-01,9.118576645851135254e-01,2.939242124557495117e-01,2.791816592216491699e-01,7.676522135734558105e-01,5.913123488426208496e-01,5.706847310066223145e-01,8.841525912284851074e-01,9.384512901306152344e-02,2.730710506439208984e-01,3.913803696632385254e-01,9.174746870994567871e-01,7.374095916748046875e-02,4.526311755180358887e-01,4.761669039726257324e-01,1.451307535171508789e-02,4.285395741462707520e-01,6.487368345260620117e-01,4.237374067306518555e-01,3.056553006172180176e-01,5.863003134727478027e-01,9.808852076530456543e-01,1.226906180381774902e-01,2.862083911895751953e-01,9.337688684463500977e-01,2.964131832122802734e-01,6.840504407882690430e-01,3.514097332954406738e-01,8.237813115119934082e-01,5.853489637374877930e-01,8.968011736869812012e-01,6.375146508216857910e-01,5.833200216293334961e-01,4.885637760162353516e-01,4.021817445755004883e-02,1.206746697425842285e-01,7.114868164062500000e-01,6.395858526229858398e-01,5.690258145332336426e-01,1.168709993362426758e-01,8.259571790695190430e-01,7.961839437484741211e-01,5.321604609489440918e-01,2.543115615844726562e-01,8.132440447807312012e-01
5.217275619506835938e-01,9.970102906227111816e-01,2.805288434028625488e-01,3.505547642707824707e-01,8.036208152770996094e-01,1.710214018821716309e-01,3.218715190887451172e-01,3.916747570037841797e-01,7.262117266654968262e-01,7.530499696731567383e-01,7.884389758110046387e-01,4.392288923263549805e-01,6.153791546821594238e-01,5.883800983428955078e-01,7.721117734909057617e-01,1.273584365844726562e-01,3.181438446044921875e-01,7.261234521865844727e-01,2.017448544502258301e-01,2.800823450088500977e-01,9.785631299018859863e-01,1.906175017356872559e-01,9.980671405792236328e-01,8.629499673843383789e-01,1.560500264167785645e-01,5.644127726554870605e-01,3.237348794937133789e-01,4.844989180564880371e-01,6.098222732543945312e-01,8.988237380981445312e-01,9.312974810600280762e-01,8.601242303848266602e-02,1.789905428886413574e-01,6.961544156074523926e-01,2.061637043952941895e-01,3.279822468757629395e-01,5.854600667953491211e-01,1.754097342491149902e-01,9.944144487380981445e-01,6.747986078262329102e-01,2.272296547889709473e-01,3.628219366073608398e-01,6.481487154960632324e-01,3.298957943916320801e-01,6.217274665832519531e-01,9.436777234077453613e-01,3.654594421386718750e-01,1.992983222007751465e-01,2.857665419578552246e-01,5.121736526489257812e-01,5.557303428649902344e-01,2.401316165924072266e-02,6.431742310523986816e-01,1.633680462837219238e-01,6.298837661743164062e-01,8.834186792373657227e-01
1.934267878532409668e-01,7.892475128173828125e-01,3.402161598205566406e-02,5.568354725837707520e-01,6.670301556587219238e-01,2.224533557891845703e-01,7.815690040588378906e-01,5.577475428581237793e-01,4.179760813713073730e-01,1.214647293090820312e-02,1.346633434295654297e-01,7.129936218261718750e-01,4.069553017616271973e-01,7.167506217956542969e-01,9.610435962677001953e-01,6.460449695587158203e-01,7.416591048240661621e-01,6.113386750221252441e-01,3.001761436462402344e-01,7.371640205383300781e-02,6.131283640861511230e-01,2.464059591293334961e-01,1.209329962730407715e-01,5.743780136108398438e-01,6.101188659667968750e-01,3.941867351531982422e-01,6.296389102935791016e-01,9.920231699943542480e-01,7.582362890243530273e-01,9.237453341484069824e-01,6.785267591476440430e-02,1.520078778266906738e-01,3.585128188133239746e-01,5.899605751037597656e-01,6.955161690711975098e-01,6.962150931358337402e-01,9.064849019050598145e-01,1.365433931350708008e-01,1.714878082275390625e-01,3.125956058502197266e-01,1.677323579788208008e-01,7.159178256988525391e-01,4.119960069656372070e-01,9.011080861091613770e-01,2.837190032005310059e-01,3.417426347732543945e-01,2.989033460617065430e-01,2.389436960220336914e-01,8.406144976615905762e-01,8.217919468879699707e-01,2.957146763801574707e-01,5.849826335906982422e-01,8.785407543182373047e-01,4.765883684158325195e-01,9.024968743324279785e-01,2.561500072479248047e-01
2.259045243263244629e-01,7.265830039978027344e-02,6.314797401428222656e-01,1.789140701293945312e-02,1.780022382736206055e-01,5.799701213836669922e-01,4.406380653381347656e-01,1.911102533340454102e-01,5.126673579216003418e-01,9.755329489707946777e-01,9.832253456115722656e-01,1.074771881103515625e-01,7.531971931457519531e-01,4.520887732505798340e-01,4.657699465751647949e-01,3.946597576141357422e-01,8.368682265281677246e-01,2.323114275932312012e-01,5.846707224845886230e-01,7.487556934356689453e-01,4.143940210342407227e-01,6.437047123908996582e-01,1.184496283531188965e-01,7.257576584815979004e-01,3.037790656089782715e-01,8.280855417251586914e-02,2.953933477401733398e-01,3.527433872222900391e-01,6.446623802185058594e-01,5.198330283164978027e-01,8.331009745597839355e-01,4.267210960388183594e-01,8.866972923278808594e-01,4.061752557754516602e-02,3.250217437744140625e-01,1.940274238586425781e-01,3.822730183601379395e-01,9.450246095657348633e-01,1.352235674858093262e-01,1.625697016716003418e-01,4.081391096115112305e-01,8.520523309707641602e-01,8.120298385620117188e-03,8.221371173858642578e-01,7.794424295425415039e-01,3.912937045097351074e-01,4.287874698638916016e-02,4.667834639549255371e-01,7.012860178947448730e-01,8.240017890930175781e-01,1.584711670875549316e-01,6.806862950325012207e-01,5.549038052558898926e-01,8.369436860084533691e-01,7.102288007736206055e-01,7.575965523719787598e-01
8.549333214759826660e-01,6.912714242935180664e-01,3.943787217140197754e-01,9.129740595817565918e-01,5.567782521247863770e-01,8.228070735931396484e-01,1.028217673301696777e-01,1.790626645088195801e-01,5.472547411918640137e-01,7.482242584228515625e-01,9.509705305099487305e-01,8.668130636215209961e-02,8.603404760360717773e-01,4.258562326431274414e-01,9.502443671226501465e-01,3.967518806457519531e-01,9.193611741065979004e-01,2.021680474281311035e-01,3.429016470909118652e-01,9.379050731658935547e-01,9.847232103347778320e-01,9.477663040161132812e-02,1.454647779464721680e-01,4.899382591247558594e-03,9.348243474960327148e-01,3.229207992553710938e-01,5.307835936546325684e-01,9.907447099685668945e-01,8.388705253601074219e-01,2.646951079368591309e-01,3.733950853347778320e-01,8.306942582130432129e-01,4.945144057273864746e-01,1.731135845184326172e-01,9.413170814514160156e-01,5.863783359527587891e-01,7.765908837318420410e-01,9.584093093872070312e-01,6.113184690475463867e-01,7.165132164955139160e-01,8.587785363197326660e-01,9.805079698562622070e-01,5.367736816406250000e-01,5.745566487312316895e-01,6.687020659446716309e-01,9.833346605300903320e-01,4.512913227081298828e-01,8.370469808578491211e-01,2.777956128120422363e-01,7.782481908798217773e-01,1.116322278976440430e-01,8.884898424148559570e-01,3.400634527206420898e-01,6.314914822578430176e-01,1.412500143051147461e-01,3.563644886016845703e-01
9.586542844772338867e-02,5.282824039459228516e-01,9.868112206459045410e-01,2.265003919601440430e-01,2.688974738121032715e-01,7.775440812110900879e-01,1.885348558425903320e-01,1.700784564018249512e-01,2.156837582588195801e-01,5.771979093551635742e-01,5.037031173706054688e-01,5.358989238739013672e-01,2.739584445953369141e-02,6.719027757644653320e-01,3.135263323783874512e-01,7.604865431785583496e-01,8.333032727241516113e-01,1.098278760910034180e-01,2.947790622711181641e-01,6.249409317970275879e-01,1.748231053352355957e-01,4.139558672904968262e-01,3.501093387603759766e-01,6.142014265060424805e-01,7.436982393264770508e-01,6.939845085144042969e-01,3.174985051155090332e-01,5.854795575141906738e-01,8.019242286682128906e-01,7.328860759735107422e-01,7.879518866539001465e-01,5.200252532958984375e-01,5.813924670219421387e-01,4.628677964210510254e-01,6.124832034111022949e-01,2.867688536643981934e-01,4.596391916275024414e-01,2.291516661643981934e-01,5.042825341224670410e-01,6.953020691871643066e-01,7.854232788085937500e-01,6.957113146781921387e-01,1.743772625923156738e-01,1.954824924468994141e-01,3.738539218902587891e-01,9.718374013900756836e-01,2.783763408660888672e-02,6.711507439613342285e-01,2.941105961799621582e-01,5.312160849571228027e-01,8.693897724151611328e-02,8.411753177642822266e-01,8.727995753288269043e-01,4.865204095840454102e-01,7.798722982406616211e-01,4.759448170661926270e-01
7.270408272743225098e-01,2.582743763923645020e-01,3.182404637336730957e-01,1.561354398727416992e-01,4.541287422180175781e-01,7.116205692291259766e-01,7.815824747085571289e-01,8.441109657287597656e-01,1.909052133560180664e-01,6.777987480163574219e-01,2.702242136001586914e-01,3.688215017318725586e-01,3.705579042434692383e-01,5.757220387458801270e-01,5.882477760314941406e-01,5.634124279022216797e-01,6.489855051040649414e-02,9.365660548210144043e-01,8.522577285766601562e-01,3.876741528511047363e-01,5.716319084167480469e-01,1.647826433181762695e-01,6.347582936286926270e-01,8.769328594207763672e-01,9.283378124237060547e-01,8.947284817695617676e-01,5.512166023254394531e-02,4.826557636260986328e-02,7.368723154067993164e-01,1.982240080833435059e-01,1.890727877616882324e-01,6.362836360931396484e-01,5.965930223464965820e-02,7.888451218605041504e-01,1.789240241050720215e-01,6.066924929618835449e-01,6.304976344108581543e-01,1.915891766548156738e-01,4.010679721832275391e-01,1.176415681838989258e-01,9.809392094612121582e-01,5.059726238250732422e-01,1.481149196624755859e-01,8.155103921890258789e-01,7.396923899650573730e-01,2.170671224594116211e-01,3.389526009559631348e-01,7.513266801834106445e-02,5.567014813423156738e-01,5.510449409484863281e-01,5.290615558624267578e-02,1.918171048164367676e-01,4.545834064483642578e-01,6.742370128631591797e-02,7.418329715728759766e-01,7.732645869255065918e-01
7.097520232200622559e-01,8.212265968322753906e-01,8.010582327842712402e-01,3.983355164527893066e-01,4.494987130165100098e-01,2.940763235092163086e-01,1.701655983924865723e-01,2.771208882331848145e-01,7.232570052146911621e-01,3.609713912010192871e-01,9.967853426933288574e-01,5.769076347351074219e-01,6.652558445930480957e-01,5.278200507164001465e-01,7.971099615097045898e-01,3.553491234779357910e-01,6.122844219207763672e-01,6.374209523200988770e-01,8.659191131591796875e-01,6.757674217224121094e-01,5.980579257011413574e-01,5.582789182662963867e-01,5.489712953567504883e-02,3.872948884963989258e-01,3.120013475418090820e-01,6.239027380943298340e-01,3.159826397895812988e-01,5.919027328491210938e-01,4.985308051109313965e-01,3.403238058090209961e-01,5.070155858993530273e-01,3.032009601593017578e-01,2.164967060089111328e-01,5.457488298416137695e-01,9.887166023254394531e-01,6.123417019844055176e-01,6.170222163200378418e-01,6.107984185218811035e-01,8.820438385009765625e-01,3.828379511833190918e-01,4.239545464515686035e-01,5.657739043235778809e-01,5.584710240364074707e-01,9.857696294784545898e-01,1.799020171165466309e-01,4.280244708061218262e-01,2.107837796211242676e-01,8.430146574974060059e-01,5.533796548843383789e-01,8.132368326187133789e-02,1.851605176925659180e-01,8.752282261848449707e-01,4.427514672279357910e-01,9.417061209678649902e-01,9.188628196716308594e-02,2.618640065193176270e-01
5.473698377609252930e-01,1.210141181945800781e-02,3.910154700279235840e-01,4.830083847045898438e-01,2.378093004226684570e-01,1.827122569084167480e-01,9.266853928565979004e-01,9.716312289237976074e-01,5.002480149269104004e-01,8.976984024047851562e-01,4.860876798629760742e-01,9.606648683547973633e-01,4.324644804000854492e-02,6.038696169853210449e-01,4.220890998840332031e-02,5.151603221893310547e-01,8.835453987121582031e-01,8.327178359031677246e-01,2.137718200683593750e-01,6.523489356040954590e-01,1.670703291893005371e-01,2.485576272010803223e-01,4.269229769706726074e-01,9.342859983444213867e-01,6.711455583572387695e-01,4.396994113922119141e-01,2.055491209030151367e-01,7.735561728477478027e-01,5.906054377555847168e-01,5.009379386901855469e-01,6.539483070373535156e-01,1.833562254905700684e-01,9.138258695602416992e-01,2.959268093109130859e-01,4.783168435096740723e-01,5.744107365608215332e-01,1.749212145805358887e-01,1.430020332336425781e-01,4.748474359512329102e-01,1.373785734176635742e-02,6.043544411659240723e-01,4.338911771774291992e-01,2.390401959419250488e-01,7.621971368789672852e-01,3.262234926223754883e-01,6.141572594642639160e-01,2.096057534217834473e-01,3.241463303565979004e-01,6.264652013778686523e-01,7.172409296035766602e-01,6.403447389602661133e-01,4.845145940780639648e-01,2.517064213752746582e-01,9.995013475418090820e-01,9.111710786819458008e-01,7.760316133499145508e-01
2.915497422218322754e-01,8.306314349174499512e-01,5.786258578300476074e-01,2.595489025115966797e-01,7.811911106109619141e-01,1.522949337959289551e-01,5.795219540596008301e-01,1.993038654327392578e-01,7.381886243820190430e-02,4.322649240493774414e-01,4.469593167304992676e-01,5.121490955352783203e-01,5.838990211486816406e-03,1.946093440055847168e-01,8.216792345046997070e-02,7.799447178840637207e-01,4.952716827392578125e-02,8.684311509132385254e-01,2.131800651550292969e-01,3.160049319267272949e-01,3.367748856544494629e-01,5.080641508102416992e-01,3.652988672256469727e-01,5.943745970726013184e-01,3.783761262893676758e-01,7.223781347274780273e-01,9.895550012588500977e-01,1.474724411964416504e-01,1.193650364875793457e-01,2.808710336685180664e-01,2.029515504837036133e-01,7.307059764862060547e-01,7.253849506378173828e-01,5.681923031806945801e-01,9.930552840232849121e-01,8.999457359313964844e-01,9.817824959754943848e-01,4.478583335876464844e-01,5.538930892944335938e-01,4.066128134727478027e-01,2.823238968849182129e-01,3.065071702003479004e-01,7.435160279273986816e-01,2.313725352287292480e-01,1.465839743614196777e-01,6.507663130760192871e-01,5.374739170074462891e-01,2.646859884262084961e-01,3.032612800598144531e-01,8.622754812240600586e-01,4.067397117614746094e-02,2.706483602523803711e-01,5.586303472518920898e-01,6.733595728874206543e-01,5.737621188163757324e-01,5.681841373443603516e-01
